Player Id,Player College GSIS,Name,Unnamed: 7,Conf,Team,#,POS,S,OFF,OFF%,Run,Pass,RBLK,PBLK,OFF GRD,PASS GRD,REC GRD,RUSH GRD,PBLK GRD,RBLK GRD,KEY,PEN
170209,407270,Rico Walker,auburn-tigers,SEC,AUBURN,17,TE,2024,24,0.0,0,5,17,2,57.9,,53.1,,67.9,61.1,6,0-0
123625,349235,Rivaldo Fairweather,auburn-tigers,SEC,AUBURN,13,TE,2024,530,0.0008,0,300,186,44,59.1,,58.7,,60.4,59.5,95,2-0
123858,351319,Robert Lewis,auburn-tigers,SEC,AUBURN,14,WR,2024,294,0.0004,0,201,93,0,57.0,,56.7,,,58.1,17,0-0
130283,350973,Ronan Chambers,auburn-tigers,SEC,AUBURN,74,T,2024,88,0.0001,0,0,30,58,70.9,,,,68.7,69.6,13,0-0
144682,362455,Sam Jackson,auburn-tigers,SEC,AUBURN,18,WR,2024,82,0.0001,2,44,36,0,49.7,,50.5,55.2,,57.3,5,0-0
146665,362203,Sean Jackson,auburn-tigers,SEC,AUBURN,44,HB,2024,5,0.0,3,1,0,1,70.3,,59.8,68.3,67.9,,3,0-0
184414,430444,Seth Wilfred,auburn-tigers,SEC,AUBURN,65,T,2024,6,0.0,0,0,4,2,66.3,,,,70.1,65.9,2,0-0
123992,350692,Tate Johnson,auburn-tigers,SEC,AUBURN,54,G,2024,90,0.0001,0,2,52,36,71.8,,55.1,,66.8,71.0,22,0-0
172453,406268,Tyler Johnson,auburn-tigers,SEC,AUBURN,79,T,2024,92,0.0001,0,0,47,45,78.2,,,,34.3,87.3,23,0-0
184413,446912,Walker White,auburn-tigers,SEC,AUBURN,09,QB,2024,19,0.0,4,6,9,0,31.4,36.2,,47.6,,60.0,7,0-0
174257,412362,Aidan Mizell,florida-gators,SEC,FLORIDA,11,WR,2024,258,0.0004,0,134,124,0,68.8,,68.4,,,64.2,24,0-0
177520,431511,Aidan Warner,florida-gators,SEC,FLORIDA,16,QB,2024,139,0.0002,3,58,78,0,44.7,44.7,,54.8,,60.2,27,1-0
190273,446312,Amir Jackson,florida-gators,SEC,FLORIDA,07,TE,2024,12,0.0,0,1,11,0,75.7,,59.8,,,77.1,4,0-0
174250,412361,Andy Jean,florida-gators,SEC,FLORIDA,14,WR,2024,1,0.0,0,1,0,0,58.0,,59.4,,,,0,0-0
174262,448174,Anthony Rubio,florida-gators,SEC,FLORIDA,25,HB,2024,6,0.0,6,0,0,0,69.0,,,67.0,,,3,0-0
157739,400943,Arlis Boardingham,florida-gators,SEC,FLORIDA,08,TE,2024,294,0.0004,0,163,124,7,45.4,,48.0,,62.5,44.5,50,0-0
146692,384479,Austin Barber,florida-gators,SEC,FLORIDA,58,T,2024,729,0.0011,0,1,361,367,69.5,,59.0,,67.7,69.4,142,7-2
101241,350683,Brandon Crenshaw-Dickson,florida-gators,SEC,FLORIDA,65,T,2024,685,0.001,0,0,348,337,80.4,,,,81.8,78.3,142,5-2
174256,428366,Bryce Lovett,florida-gators,SEC,FLORIDA,53,G,2024,362,0.0005,0,0,191,171,73.4,,,,78.7,70.2,79,0-0
174252,431505,Caden Jones,florida-gators,SEC,FLORIDA,63,T,2024,28,0.0,0,0,23,5,80.2,,,,60.5,78.1,12,0-0
77743,317206,Cameron Carroll,florida-gators,SEC,FLORIDA,27,HB,2024,4,0.0,3,1,0,0,52.3,,60.0,53.9,,,0,0-0
129918,350641,Chimere Dike,florida-gators,SEC,FLORIDA,17,WR,2024,682,0.001,0,356,326,0,72.9,,71.3,,,75.8,62,0-0
157741,395524,Christian Williams,florida-gators,SEC,FLORIDA,56,G,2024,8,0.0,0,0,7,1,65.8,,,,72.0,65.0,4,0-0
184426,428360,DJ Lagway,florida-gators,SEC,FLORIDA,02,QB,2024,490,0.0007,26,233,231,0,68.2,72.9,,46.1,,60.5,125,0-0
123915,351584,Damieon George Jr.,florida-gators,SEC,FLORIDA,70,G,2024,412,0.0006,0,0,192,220,72.8,,,,75.9,72.5,89,2-0
190278,448175,David Schmidt,florida-gators,SEC,FLORIDA,33,WR,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
190271,448171,DeBraun Hampton,florida-gators,SEC,FLORIDA,35,WR,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
146703,362980,Desmond Watson,florida-gators,SEC,FLORIDA,D21,DI,2024,2,0.0,1,0,1,0,66.4,,,63.3,,60.0,2,0-0
146633,398457,Devon Manuel,florida-gators,SEC,FLORIDA,57,T,2024,58,0.0001,0,0,30,28,72.3,,,,82.9,66.2,11,0-0
131603,352248,Elijhah Badger,florida-gators,SEC,FLORIDA,06,WR,2024,543,0.0008,0,284,259,0,78.6,,81.5,,,48.1,66,0-0
175886,406437,Eugene Wilson III,florida-gators,SEC,FLORIDA,03,WR,2024,183,0.0003,1,101,81,0,71.9,,72.9,57.2,,59.7,18,0-0
184434,428383,Fletcher Westphal,florida-gators,SEC,FLORIDA,68,T,2024,29,0.0,0,0,22,7,68.8,,,,80.2,65.3,5,0-0
97994,327841,Graham Mertz,florida-gators,SEC,FLORIDA,15,QB,2024,198,0.0003,9,116,73,0,73.7,75.4,,55.5,,60.0,54,0-0
146695,412353,Hayden Clem,florida-gators,SEC,FLORIDA,59,C,2024,18,0.0,0,0,17,1,73.5,,,,71.2,69.7,8,0-0
157727,406378,Hayden Hansen,florida-gators,SEC,FLORIDA,89,TE,2024,601,0.0009,0,177,349,75,59.2,,64.8,,58.9,51.5,113,2-0
174248,428351,Ja'Kobi Jackson,florida-gators,SEC,FLORIDA,24,HB,2024,222,0.0003,96,89,13,24,77.4,,64.3,77.2,73.5,59.9,68,0-0
124375,348980,Ja'Quavion Fraziars,florida-gators,SEC,FLORIDA,00,WR,2024,76,0.0001,0,29,47,0,56.4,,55.9,,,58.7,6,0-0
157747,395522,Jack Pyburn,florida-gators,SEC,FLORIDA,D44,ED,2024,2,0.0,0,0,2,0,59.7,,,,,58.8,0,0-0
174267,431510,Jackson Wade,florida-gators,SEC,FLORIDA,83,WR,2024,8,0.0,0,2,6,0,59.5,,59.2,,,61.0,2,0-0
184417,428285,Jadan Baugh,florida-gators,SEC,FLORIDA,13,HB,2024,269,0.0004,137,88,15,29,81.9,,57.8,82.1,68.6,58.4,78,0-0
146693,384480,Jake Slaughter,florida-gators,SEC,FLORIDA,66,C,2024,800,0.0012,0,0,398,402,83.9,,,,84.2,80.9,164,1-0
124372,352294,Jeremy Crawshaw,florida-gators,SEC,FLORIDA,S26,P,2024,1,0.0,1,0,0,0,60.0,,,60.0,,,0,0-0
184419,428299,KD Daniels,florida-gators,SEC,FLORIDA,21,HB,2024,16,0.0,11,2,2,1,70.7,,58.5,67.2,71.1,60.0,7,0-0
124381,362941,Kahleil Jackson,florida-gators,SEC,FLORIDA,22,WR,2024,19,0.0,0,13,6,0,57.7,,61.2,,,39.0,3,0-0
147153,383395,Kamryn Waites,florida-gators,SEC,FLORIDA,75,G,2024,255,0.0004,0,0,125,130,73.7,,,,60.1,77.7,54,1-1
174244,406381,Knijeah Harris,florida-gators,SEC,FLORIDA,77,G,2024,668,0.001,0,0,333,335,71.6,,,,65.0,72.4,150,2-1
146699,383441,Marcus Burke,florida-gators,SEC,FLORIDA,88,WR,2024,212,0.0003,1,112,99,0,54.9,,52.9,63.4,,62.5,20,1-0
190270,447874,Mark Faircloth,florida-gators,SEC,FLORIDA,76,T,2024,2,0.0,0,0,2,0,58.7,,,,,58.4,1,0-0
124390,362961,Mark Pitts,florida-gators,SEC,FLORIDA,73,T,2024,11,0.0,0,0,11,0,56.5,,,,,56.3,2,0-0
147141,362631,Montrell Johnson Jr.,florida-gators,SEC,FLORIDA,01,HB,2024,263,0.0004,101,118,16,28,72.6,,57.5,76.3,52.7,59.6,76,2-0
184429,448172,Noel Portnjagin,florida-gators,SEC,FLORIDA,74,T,2024,5,0.0,0,0,5,0,59.7,,,,,59.5,0,0-0
143327,355132,Quincy Ivory,florida-gators,SEC,FLORIDA,D48,ED,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
146710,366505,Rocco Underwood,florida-gators,SEC,FLORIDA,S42,LS,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,1,0-0
174253,428358,Roderick Kearney,florida-gators,SEC,FLORIDA,71,G,2024,74,0.0001,0,0,44,30,80.0,,,,85.3,79.0,17,0-0
157748,412357,Scott Isacks III,florida-gators,SEC,FLORIDA,85,TE,2024,22,0.0,0,3,19,0,62.2,,57.3,,,64.0,8,0-0
184416,431500,TJ Abrams,florida-gators,SEC,FLORIDA,04,WR,2024,17,0.0,0,7,10,0,74.0,,72.6,,,61.2,1,0-0
184424,431504,Tank Hawkins,florida-gators,SEC,FLORIDA,10,WR,2024,95,0.0001,3,51,41,0,64.6,,64.5,60.5,,59.0,13,0-0
128916,366502,Taylor Spierto,florida-gators,SEC,FLORIDA,30,WR,2024,46,0.0001,0,26,20,0,57.0,,56.6,,,61.4,1,0-0
174255,406397,Tony Livingston,florida-gators,SEC,FLORIDA,86,TE,2024,218,0.0003,0,74,132,12,68.5,,74.1,,57.1,57.4,46,0-0
157733,395523,Trey Smack,florida-gators,SEC,FLORIDA,S29,K,2024,1,0.0,0,0,1,0,60.0,,,,,60.0,0,0-0
174268,406434,Treyaun Webb,florida-gators,SEC,FLORIDA,05,HB,2024,54,0.0001,22,23,5,4,69.2,,52.5,72.2,29.6,58.5,15,0-0
163646,412364,Zak Sedaros,florida-gators,SEC,FLORIDA,80,WR,2024,6,0.0,0,0,6,0,58.0,,,,,55.4,1,0-0
173530,407356,Anthony Evans III,georgia-bulldogs,SEC,GEORGIA,05,WR,2024,110,0.0002,3,66,41,0,63.8,,63.0,73.1,,39.1,16,2-1
124039,351005,Arian Smith,georgia-bulldogs,SEC,GEORGIA,11,WR,2024,679,0.001,5,442,232,0,58.0,,57.1,71.0,54.1,58.8,96,4-0
90626,391447,Beau Gardner,georgia-bulldogs,SEC,GEORGIA,S60,LS,2024,1,0.0,0,0,0,1,60.0,,,,63.8,,0,0-0
131786,351143,Benjamin Yurosek,georgia-bulldogs,SEC,GEORGIA,84,TE,2024,372,0.0005,0,156,186,30,61.9,,58.9,,62.0,64.4,95,1-0
176330,428429,Bo Hughley,georgia-bulldogs,SEC,GEORGIA,59,T,2024,23,0.0,0,0,14,9,71.1,,,,80.1,67.6,3,0-0
163749,386704,Branson Robinson,georgia-bulldogs,SEC,GEORGIA,22,HB,2024,57,0.0001,26,28,2,1,68.2,,72.3,68.1,70.0,47.5,15,0-0
157071,386725,Brett Thorson,georgia-bulldogs,SEC,GEORGIA,S92,P,2024,1,0.0,0,1,0,0,58.3,,55.3,,,,0,0-0
124010,352046,Carson Beck,georgia-bulldogs,SEC,GEORGIA,15,QB,2024,846,0.0012,25,529,292,0,81.7,80.2,,62.2,,60.0,241,2-1
155211,361942,Cash Jones,georgia-bulldogs,SEC,GEORGIA,32,HB,2024,203,0.0003,14,153,14,22,68.3,,81.7,69.9,12.7,56.0,42,0-0
184550,428394,Chauncey Bowens,georgia-bulldogs,SEC,GEORGIA,33,HB,2024,33,0.0,17,10,2,4,70.3,,55.8,70.6,50.1,60.0,9,0-0
146728,377607,Chaz Chambliss,georgia-bulldogs,SEC,GEORGIA,D32,ED,2024,2,0.0,0,1,0,1,60.0,,60.0,,63.8,,0,0-0
184554,428404,Chris Cole,georgia-bulldogs,SEC,GEORGIA,D18,LB,2024,1,0.0,0,0,0,1,60.0,,,,63.8,,0,0-0
162739,386013,Colbie Young,georgia-bulldogs,SEC,GEORGIA,08,WR,2024,137,0.0002,0,81,56,0,70.2,,69.0,,,71.3,14,0-0
163753,391296,Cole Speer,georgia-bulldogs,SEC,GEORGIA,83,WR,2024,48,0.0001,0,21,27,0,66.6,,59.5,,,88.8,10,0-0
157089,427756,Collin Drake,georgia-bulldogs,SEC,GEORGIA,26,QB,2024,3,0.0,0,0,3,0,60.0,,,,,60.0,0,0-0
184563,428426,Colton Heinrich,georgia-bulldogs,SEC,GEORGIA,82,TE,2024,15,0.0,0,4,10,1,50.5,,55.2,,65.3,52.9,3,0-0
184553,428401,Daniel Calhoun,georgia-bulldogs,SEC,GEORGIA,70,G,2024,26,0.0,0,0,16,10,52.2,,,,79.0,49.0,6,1-0
163734,386664,Dillon Bell,georgia-bulldogs,SEC,GEORGIA,86,WR,2024,606,0.0009,10,393,203,0,64.2,,62.4,76.9,,53.7,76,0-0
146872,359846,Dominic Lovett,georgia-bulldogs,SEC,GEORGIA,06,WR,2024,553,0.0008,0,407,146,0,65.8,,67.2,,,42.2,79,2-1
163736,412104,Drew Bobo,georgia-bulldogs,SEC,GEORGIA,74,C,2024,224,0.0003,0,1,102,121,69.9,60.6,,,75.8,65.6,36,0-0
191156,431691,Dwight Phillips Jr.,georgia-bulldogs,SEC,GEORGIA,20,HB,2024,15,0.0,6,6,3,0,66.8,,72.1,62.9,,59.7,5,0-0
146716,384811,Dylan Fairchild,georgia-bulldogs,SEC,GEORGIA,53,G,2024,876,0.0013,0,0,340,536,75.9,,,,87.0,71.8,151,2-0
157074,412103,Earnest Greene III,georgia-bulldogs,SEC,GEORGIA,71,T,2024,565,0.0008,0,0,210,355,60.4,,,,65.6,53.0,103,0-0
157072,407401,Gunner Stockton,georgia-bulldogs,SEC,GEORGIA,14,QB,2024,144,0.0002,12,79,53,0,56.4,57.2,,55.3,,60.0,28,0-0
184572,428463,Jaden Reddell,georgia-bulldogs,SEC,GEORGIA,23,TE,2024,31,0.0,0,13,17,1,62.0,,63.7,,41.6,57.8,4,0-0
191151,428449,Jahzare Jackson,georgia-bulldogs,SEC,GEORGIA,64,C,2024,10,0.0,0,0,6,4,57.2,,,,74.5,68.7,2,1-0
157070,386730,Jalon Walker,georgia-bulldogs,SEC,GEORGIA,D11,LB,2024,1,0.0,0,0,0,1,60.0,,,,63.8,,0,0-0
183055,428459,Jamal Meriweather,georgia-bulldogs,SEC,GEORGIA,72,G,2024,13,0.0,0,0,10,3,60.6,,,,74.3,59.3,0,0-0
146717,384898,Jared Wilson,georgia-bulldogs,SEC,GEORGIA,55,C,2024,810,0.0012,0,0,299,511,80.3,,,,84.9,76.0,129,2-1
173544,420378,Lawson Luckie,georgia-bulldogs,SEC,GEORGIA,07,TE,2024,457,0.0007,0,276,163,18,61.5,,64.8,,55.5,50.3,79,2-0
172616,406025,London Humphreys,georgia-bulldogs,SEC,GEORGIA,16,WR,2024,337,0.0005,0,187,149,1,60.6,,59.3,,60.9,66.1,33,0-0
157069,386721,Malaki Starks,georgia-bulldogs,SEC,GEORGIA,D24,S,2024,1,0.0,0,0,0,1,60.0,,,,63.8,,0,0-0
184557,431686,Marques Easley,georgia-bulldogs,SEC,GEORGIA,58,G,2024,7,0.0,0,0,3,4,60.9,,,,74.0,59.8,0,0-0
146718,361957,Micah Morris,georgia-bulldogs,SEC,GEORGIA,56,G,2024,432,0.0006,0,0,160,272,70.4,,,,87.3,63.7,62,1-0
146412,364398,Michael Jackson III,georgia-bulldogs,SEC,GEORGIA,13,WR,2024,7,0.0,0,4,3,0,66.3,,68.8,,,47.0,2,1-1
184581,431693,Michael Uini,georgia-bulldogs,SEC,GEORGIA,52,G,2024,10,0.0,0,0,6,4,65.4,,,,36.3,66.7,3,0-0
173548,407358,Monroe Freeling,georgia-bulldogs,SEC,GEORGIA,57,T,2024,609,0.0009,0,0,246,363,71.1,,,,65.4,71.4,116,1-0
191146,428410,Nate Frazier,georgia-bulldogs,SEC,GEORGIA,03,HB,2024,290,0.0004,135,114,20,21,79.7,,42.6,84.2,65.8,56.5,90,1-0
184580,431692,Nitro Tuggle,georgia-bulldogs,SEC,GEORGIA,02,WR,2024,45,0.0001,0,31,14,0,56.8,,56.4,,,61.0,7,0-0
184556,431685,Nyier Daniels,georgia-bulldogs,SEC,GEORGIA,79,T,2024,11,0.0,0,0,4,7,46.4,,,,22.1,51.6,3,0-0
157080,386676,Oscar Delp,georgia-bulldogs,SEC,GEORGIA,04,TE,2024,523,0.0008,0,244,244,35,56.3,,60.1,,34.3,54.0,110,1-1
173542,407393,Roderick Robinson II,georgia-bulldogs,SEC,GEORGIA,00,HB,2024,29,0.0,4,14,2,9,59.3,,68.2,53.5,82.0,59.4,1,0-0
184583,431694,Sacovie White,georgia-bulldogs,SEC,GEORGIA,18,WR,2024,23,0.0,0,16,7,0,73.2,,73.0,,,55.0,4,0-0
146725,361955,Smael Mondon Jr.,georgia-bulldogs,SEC,GEORGIA,D02,LB,2024,1,0.0,0,0,0,1,60.0,,,,63.8,,0,0-0
124034,349563,Tate Ratledge,georgia-bulldogs,SEC,GEORGIA,69,G,2024,500,0.0007,0,0,189,311,75.3,,,,77.3,74.7,82,1-0
157730,386980,Trevor Etienne,georgia-bulldogs,SEC,GEORGIA,01,HB,2024,382,0.0006,125,204,25,28,82.2,,68.1,86.7,58.2,56.6,104,0-0
191155,447580,Wade Penn,georgia-bulldogs,SEC,GEORGIA,31,HB,2024,3,0.0,3,0,0,0,58.0,,,58.5,,,1,0-0
184548,431683,Walter Blanchard,georgia-bulldogs,SEC,GEORGIA,28,WR,2024,3,0.0,0,0,3,0,66.3,,,,,74.6,2,0-0
184576,447581,Will Taylor,georgia-bulldogs,SEC,GEORGIA,47,WR,2024,3,0.0,0,0,3,0,60.0,,,,,60.0,0,0-0
99082,327928,Xavier Truss,georgia-bulldogs,SEC,GEORGIA,73,T,2024,856,0.0012,0,0,325,531,63.4,,,,71.7,57.4,157,6-3
184638,436606,Aba Selm,kentucky-wildcats,SEC,KENTUCKY,53,G,2024,38,0.0001,0,0,24,14,72.4,,,,83.2,70.6,8,0-0
143999,401511,Alex McLaughlin,kentucky-wildcats,SEC,KENTUCKY,S42,LS,2024,2,0.0,0,0,1,1,60.0,,,,60.9,60.0,1,0-0
97397,348464,Alex Raynor,kentucky-wildcats,SEC,KENTUCKY,S16,K,2024,2,0.0,0,0,1,1,60.0,,,,60.9,60.0,0,0-0
190434,431725,Anfernee Crease,kentucky-wildcats,SEC,KENTUCKY,78,T,2024,28,0.0,0,0,16,12,58.4,,,,54.0,58.6,5,0-0
175138,407429,Anthony Brown-Stephens,kentucky-wildcats,SEC,KENTUCKY,05,WR,2024,153,0.0002,7,58,83,5,65.6,,66.2,65.5,42.8,54.2,13,0-0
163779,386785,Barion Brown,kentucky-wildcats,SEC,KENTUCKY,07,WR,2024,414,0.0006,16,207,191,0,64.4,,64.3,62.1,,63.3,40,1-1
145063,377200,Ben Christman,kentucky-wildcats,SEC,KENTUCKY,70,G,2024,23,0.0,0,0,13,10,73.2,,,,80.7,72.0,3,0-0
163781,416067,Brandon White,kentucky-wildcats,SEC,KENTUCKY,18,WR,2024,2,0.0,0,2,0,0,58.1,,58.9,,,,0,0-0
146713,366883,Brock Vandagriff,kentucky-wildcats,SEC,KENTUCKY,12,QB,2024,556,0.0008,50,287,219,0,72.1,66.7,54.3,71.7,,60.9,171,1-0
131631,350981,Chip Trayanum,kentucky-wildcats,SEC,KENTUCKY,04,HB,2024,49,0.0001,19,22,4,4,73.6,,52.5,78.3,24.6,55.6,15,0-0
131826,351945,Courtland Ford,kentucky-wildcats,SEC,KENTUCKY,74,T,2024,42,0.0001,0,0,17,25,58.8,,,,77.9,49.7,9,0-0
184630,444028,Cutter Boley,kentucky-wildcats,SEC,KENTUCKY,08,QB,2024,113,0.0002,5,66,42,0,46.3,51.7,,35.2,,60.0,38,1-0
157100,386805,Dane Key,kentucky-wildcats,SEC,KENTUCKY,06,WR,2024,626,0.0009,0,317,307,2,79.1,57.7,81.4,,71.8,56.9,87,2-0
190453,429587,David Washington Jr.,kentucky-wildcats,SEC,KENTUCKY,82,WR,2024,27,0.0,0,10,16,1,56.7,,55.7,,61.9,61.5,2,0-0
144006,368584,Demie Sumo-Karngbaye,kentucky-wildcats,SEC,KENTUCKY,00,HB,2024,527,0.0008,133,218,98,78,78.2,,58.9,84.5,64.0,58.8,123,0-0
157352,393342,Dylan Ray,kentucky-wildcats,SEC,KENTUCKY,73,G,2024,411,0.0006,0,0,213,198,62.7,,,,50.3,65.0,104,2-0
99099,340616,Eli Cox,kentucky-wildcats,SEC,KENTUCKY,75,C,2024,768,0.0011,0,0,380,388,65.2,,,,74.2,59.9,125,1-0
145441,360412,Fred Farrier II,kentucky-wildcats,SEC,KENTUCKY,13,WR,2024,299,0.0004,1,159,138,1,58.2,,57.0,59.7,61.9,65.4,23,0-0
155757,373264,Gavin Wimsatt,kentucky-wildcats,SEC,KENTUCKY,02,QB,2024,142,0.0002,46,49,47,0,68.9,57.5,,71.2,,60.0,54,0-0
124388,363153,Gerald Mincey,kentucky-wildcats,SEC,KENTUCKY,54,T,2024,408,0.0006,0,0,212,196,54.6,,,,48.0,62.2,89,6-0
184632,443107,Hardley Gilmore IV,kentucky-wildcats,SEC,KENTUCKY,17,WR,2024,136,0.0002,1,72,63,0,60.9,,58.6,67.9,,62.7,16,1-0
184633,446952,Hayes Johnson,kentucky-wildcats,SEC,KENTUCKY,72,T,2024,3,0.0,0,0,3,0,60.0,,,,,60.0,0,0-0
124211,350681,Ja'Mori Maclin,kentucky-wildcats,SEC,KENTUCKY,09,WR,2024,393,0.0006,1,262,130,0,62.3,,62.5,63.4,,48.9,28,0-0
74638,393302,Jack Monday,kentucky-wildcats,SEC,KENTUCKY,83,TE,2024,4,0.0,0,1,3,0,57.1,,60.0,,,57.7,0,0-0
146741,361667,Jager Burton,kentucky-wildcats,SEC,KENTUCKY,62,G,2024,379,0.0005,0,0,181,198,61.1,,,,69.9,56.9,64,0-0
157745,395403,Jalen Farmer,kentucky-wildcats,SEC,KENTUCKY,52,G,2024,765,0.0011,0,0,378,387,63.5,,,,68.2,61.1,149,4-2
175162,429591,Jamarion Wilcox,kentucky-wildcats,SEC,KENTUCKY,10,HB,2024,164,0.0002,96,35,17,16,85.2,,65.0,84.2,37.2,56.1,61,0-0
184636,429569,Jason Patterson,kentucky-wildcats,SEC,KENTUCKY,26,HB,2024,66,0.0001,20,20,14,12,59.8,,42.2,66.0,26.1,55.2,20,0-0
146743,361071,Jordan Dingle,kentucky-wildcats,SEC,KENTUCKY,85,TE,2024,382,0.0006,0,144,212,26,55.5,,55.2,,62.4,57.0,85,2-0
163777,391798,Josh Kattus,kentucky-wildcats,SEC,KENTUCKY,84,TE,2024,366,0.0005,0,81,221,64,60.2,,58.3,,49.4,62.1,103,1-0
163792,436608,Josh Terrell,kentucky-wildcats,SEC,KENTUCKY,39,WR,2024,4,0.0,0,0,4,0,60.0,,,,,60.0,0,0-0
190439,446953,Justin Kattus,kentucky-wildcats,SEC,KENTUCKY,44,TE,2024,3,0.0,0,0,3,0,60.0,,,,,60.0,0,0-0
175134,407423,Khamari Anderson,kentucky-wildcats,SEC,KENTUCKY,15,TE,2024,191,0.0003,0,82,92,17,54.3,,50.0,,63.1,66.2,30,2-1
175153,431730,Koby Keenum,kentucky-wildcats,SEC,KENTUCKY,50,C,2024,32,0.0,0,0,17,15,58.5,,,,71.4,56.3,6,0-0
146740,446959,Lucas Padgett,kentucky-wildcats,SEC,KENTUCKY,58,G,2024,3,0.0,0,0,3,0,60.0,,,,,60.0,0,0-0
175163,427762,Malachi Wood,kentucky-wildcats,SEC,KENTUCKY,71,T,2024,351,0.0005,0,0,155,196,44.7,,,,25.3,55.6,83,1-0
190445,446958,Marc Nave Jr.,kentucky-wildcats,SEC,KENTUCKY,55,T,2024,9,0.0,0,0,6,3,72.5,,,,75.1,71.4,3,0-0
77518,326245,Marques Cox,kentucky-wildcats,SEC,KENTUCKY,69,T,2024,746,0.0011,0,0,371,375,54.8,,,,57.7,53.0,151,7-1
175173,436602,Spencer Leadbetter,kentucky-wildcats,SEC,KENTUCKY,37,WR,2024,4,0.0,0,0,4,0,60.0,,,,,60.0,0,0-0
175154,446955,Tanner Lemaster,kentucky-wildcats,SEC,KENTUCKY,88,TE,2024,3,0.0,0,0,3,0,60.0,,,,,60.0,0,0-0
190444,446956,Tovani Mizell,kentucky-wildcats,SEC,KENTUCKY,28,HB,2024,7,0.0,1,3,3,0,57.1,,57.5,58.7,,60.0,0,0-0
190448,429570,Willie Rodriguez,kentucky-wildcats,SEC,KENTUCKY,81,TE,2024,157,0.0002,0,72,65,20,60.6,,61.2,,63.8,56.8,40,0-0
146754,361662,Wilson Berry,kentucky-wildcats,SEC,KENTUCKY,S93,P,2024,2,0.0,1,1,0,0,18.7,35.5,,60.0,,,2,0-0
157186,385455,AJ Swann,lsu-tigers,SEC,LSU,15,QB,2024,7,0.0,0,4,3,0,48.0,47.6,,,,60.0,2,0-0
157010,407508,Aaron Anderson,lsu-tigers,SEC,LSU,01,WR,2024,591,0.0009,0,405,186,0,71.5,,72.6,,,56.4,69,2-1
157119,391737,Bo Bordelon,lsu-tigers,SEC,LSU,67,G,2024,78,0.0001,0,1,45,32,69.6,,58.9,,84.0,65.8,19,0-0
123874,348831,CJ Daniels,lsu-tigers,SEC,LSU,04,WR,2024,598,0.0009,0,384,214,0,65.7,,66.1,,,58.2,53,2-1
184449,432005,Caden Durham,lsu-tigers,SEC,LSU,29,HB,2024,336,0.0005,141,151,7,37,73.6,,68.7,76.8,12.6,58.8,93,1-0
146762,362573,Chris Hilton Jr.,lsu-tigers,SEC,LSU,03,WR,2024,144,0.0002,0,97,47,0,66.6,,69.2,,,35.9,21,0-0
184451,432006,Coen Echols,lsu-tigers,SEC,LSU,78,C,2024,62,0.0001,0,0,29,33,69.5,,,,85.1,64.8,10,0-0
172473,412772,DJ Chester,lsu-tigers,SEC,LSU,79,C,2024,925,0.0013,0,0,334,591,56.0,,,,64.6,49.5,155,2-1
155532,367821,Damian Ramos,lsu-tigers,SEC,LSU,S34,K,2024,2,0.0,0,1,1,0,59.4,,59.3,,,60.0,1,0-0
157117,388791,Emery Jones Jr.,lsu-tigers,SEC,LSU,50,T,2024,864,0.0012,0,0,309,555,65.0,,,,67.4,61.0,153,4-1
184463,428563,Gabriel Reliford,lsu-tigers,SEC,LSU,D19,ED,2024,3,0.0,0,0,2,1,60.0,,,,70.2,59.5,0,0-0
146770,362565,Garrett Dellinger,lsu-tigers,SEC,LSU,72,G,2024,461,0.0007,0,0,171,290,72.7,,,,80.9,69.3,76,0-0
146757,367811,Garrett Nussmeier,lsu-tigers,SEC,LSU,13,QB,2024,917,0.0013,14,585,318,0,84.5,81.3,,70.0,,60.1,273,1-0
157124,393350,GiVanni Peterson,lsu-tigers,SEC,LSU,45,TE,2024,20,0.0,0,1,17,2,64.2,,58.9,,41.9,65.9,3,0-0
157109,388796,Javen Nicholas,lsu-tigers,SEC,LSU,19,WR,2024,23,0.0,0,10,13,0,71.4,,71.5,,,55.9,3,0-0
184469,432022,Jelani Watkins,lsu-tigers,SEC,LSU,17,WR,2024,8,0.0,0,4,4,0,56.0,,56.4,,,60.4,0,0-0
97403,325956,John Emery Jr.,lsu-tigers,SEC,LSU,22,HB,2024,19,0.0,10,7,0,2,67.8,,66.9,65.8,75.6,,4,0-0
99171,349406,Josh Williams,lsu-tigers,SEC,LSU,18,HB,2024,444,0.0006,118,239,14,73,68.6,,62.2,75.3,19.3,69.7,105,0-0
184458,428562,Ju'Juan Johnson,lsu-tigers,SEC,LSU,08,HB,2024,20,0.0,8,12,0,0,64.7,,58.7,66.8,,,10,0-0
172490,412788,Ka'Morreun Pimpton,lsu-tigers,SEC,LSU,88,TE,2024,141,0.0002,0,55,78,8,59.1,,58.3,,72.9,58.7,26,0-0
172483,407528,Kaleb Jackson,lsu-tigers,SEC,LSU,28,HB,2024,127,0.0002,45,59,5,18,60.4,,64.3,58.1,83.7,58.7,18,0-0
